event,week,queries,main_topic,peak_week,peak_year,week_t,baseline,peak,queries_norm
Военный переворот в Судане,6/3/2019,11996,W,4/8/2019,2019,8,"9731,5",119420,"0,1004521856"
Военный переворот в Судане,6/10/2019,80209,W,4/8/2019,2019,9,"9731,5",119420,"0,6716546642"
Военный переворот в Судане,6/17/2019,44349,W,4/8/2019,2019,10,"9731,5",119420,"0,3713699548"
Военный переворот в Судане,6/24/2019,9133,W,4/8/2019,2019,11,"9731,5",119420,"0,07647797689"
Военный переворот в Судане,7/1/2019,8227,W,4/8/2019,2019,12,"9731,5",119420,"0,06889130799"
Война Азербайджана с Арменией,8/31/2020,5301,W,9/28/2020,2020,-4,"38273,5",857819,"0,006179625306"
Война Азербайджана с Арменией,9/7/2020,4586,W,9/28/2020,2020,-3,"38273,5",857819,"0,005346116139"
Война Азербайджана с Арменией,9/14/2020,5323,W,9/28/2020,2020,-2,"38273,5",857819,"0,006205271741"
Война Азербайджана с Арменией,9/21/2020,137884,W,9/28/2020,2020,-1,"38273,5",857819,"0,1607378713"
Война Азербайджана с Арменией,9/28/2020,857819,W,9/28/2020,2020,0,"38273,5",857819,1
Война Азербайджана с Арменией,10/5/2020,326142,W,9/28/2020,2020,1,"38273,5",857819,"0,3801990863"
Война Азербайджана с Арменией,10/12/2020,142472,W,9/28/2020,2020,2,"38273,5",857819,"0,1660863189"
Война Азербайджана с Арменией,10/19/2020,106420,W,9/28/2020,2020,3,"38273,5",857819,"0,1240588049"
Война Азербайджана с Арменией,10/26/2020,85130,W,9/28/2020,2020,4,"38273,5",857819,"0,09924004947"
Война Азербайджана с Арменией,11/2/2020,69415,W,9/28/2020,2020,5,"38273,5",857819,"0,08092033401"
Война Азербайджана с Арменией,11/9/2020,213738,W,9/28/2020,2020,6,"38273,5",857819,"0,2491644508"
Война Азербайджана с Арменией,11/16/2020,58556,W,9/28/2020,2020,7,"38273,5",857819,"0,0682614864"
Война Азербайджана с Арменией,11/23/2020,27846,W,9/28/2020,2020,8,"38273,5",857819,"0,03246139337"
Война Азербайджана с Арменией,11/30/2020,21586,W,9/28/2020,2020,9,"38273,5",857819,"0,02516381661"
Война Азербайджана с Арменией,12/7/2020,20614,W,9/28/2020,2020,10,"38273,5",857819,"0,02403071044"
Война Азербайджана с Арменией,12/14/2020,17391,W,9/28/2020,2020,11,"38273,5",857819,"0,02027350758"
Война Азербайджана с Арменией,12/21/2020,11895,W,9/28/2020,2020,12,"38273,5",857819,"0,01386656159"
Война Израиля и Ирана (2023),12/26/2022,920,W,1/23/2023,2023,-4,931,88315,"0,01041725641"
Война Израиля и Ирана (2023),1/2/2023,979,W,1/23/2023,2023,-3,931,88315,"0,01108531959"
Война Израиля и Ирана (2023),1/9/2023,884,W,1/23/2023,2023,-2,931,88315,"0,01000962464"
Война Израиля и Ирана (2023),1/16/2023,941,W,1/23/2023,2023,-1,931,88315,"0,01065504161"
Война Израиля и Ирана (2023),1/23/2023,88315,W,1/23/2023,2023,0,931,88315,1
Война Израиля и Ирана (2023),1/30/2023,65836,W,1/23/2023,2023,1,931,88315,"0,7454679273"
Война Израиля и Ирана (2023),2/6/2023,8050,W,1/23/2023,2023,2,931,88315,"0,0911509936"
Война Израиля и Ирана (2023),2/13/2023,4186,W,1/23/2023,2023,3,931,88315,"0,04739851667"
Война Израиля и Ирана (2023),2/20/2023,3269,W,1/23/2023,2023,4,931,88315,"0,03701522958"
Война Израиля и Ирана (2023),2/27/2023,4123,W,1/23/2023,2023,5,931,88315,"0,04668516107"
Война Израиля и Ирана (2023),3/6/2023,17827,W,1/23/2023,2023,6,931,88315,"0,2018569892"
Война Израиля и Ирана (2023),3/13/2023,6304,W,1/23/2023,2023,7,931,88315,"0,07138085263"
Война Израиля и Ирана (2023),3/20/2023,4931,W,1/23/2023,2023,8,931,88315,"0,05583422975"
Война Израиля и Ирана (2023),3/27/2023,4263,W,1/23/2023,2023,9,931,88315,"0,04827039574"
Война Израиля и Ирана (2023),4/3/2023,3979,W,1/23/2023,2023,10,931,88315,"0,04505463398"
Война Израиля и Ирана (2023),4/10/2023,3026,W,1/23/2023,2023,11,931,88315,"0,03426371511"
Война Израиля и Ирана (2023),4/17/2023,2556,W,1/23/2023,2023,12,931,88315,"0,02894185586"
Вспышка оспы обезьян,4/18/2022,35,DIS,5/16/2022,2022,-4,"1041,25",299162,"0,0001169934684"
Вспышка оспы обезьян,4/25/2022,43,DIS,5/16/2022,2022,-3,"1041,25",299162,"0,0001437348326"
Вспышка оспы обезьян,5/2/2022,2191,DIS,5/16/2022,2022,-2,"1041,25",299162,"0,007323791123"
Вспышка оспы обезьян,5/9/2022,1896,DIS,5/16/2022,2022,-1,"1041,25",299162,"0,006337703318"
Вспышка оспы обезьян,5/16/2022,299162,DIS,5/16/2022,2022,0,"1041,25",299162,1
Вспышка оспы обезьян,5/23/2022,246110,DIS,5/16/2022,2022,1,"1041,25",299162,"0,8226646432"
Вспышка оспы обезьян,5/30/2022,121704,DIS,5/16/2022,2022,2,"1041,25",299162,"0,4068163737"
Вспышка оспы обезьян,6/6/2022,59246,DIS,5/16/2022,2022,3,"1041,25",299162,"0,198039858"
Вспышка оспы обезьян,6/13/2022,54256,DIS,5/16/2022,2022,4,"1041,25",299162,"0,1813599321"
Вспышка оспы обезьян,6/20/2022,96279,DIS,5/16/2022,2022,5,"1041,25",299162,"0,3218289756"
Вспышка оспы обезьян,6/27/2022,67990,DIS,5/16/2022,2022,6,"1041,25",299162,"0,2272681691"
Вспышка оспы обезьян,7/4/2022,29642,DIS,5/16/2022,2022,7,"1041,25",299162,"0,09908343974"
Вспышка оспы обезьян,7/11/2022,178250,DIS,5/16/2022,2022,8,"1041,25",299162,"0,5958310213"
Вспышка оспы обезьян,7/18/2022,65739,DIS,5/16/2022,2022,9,"1041,25",299162,"0,2197438177"
Вспышка оспы обезьян,7/25/2022,66380,DIS,5/16/2022,2022,10,"1041,25",299162,"0,2218864695"
Вспышка оспы обезьян,8/1/2022,53743,DIS,5/16/2022,2022,11,"1041,25",299162,"0,1796451421"
Вспышка оспы обезьян,8/8/2022,24378,DIS,5/16/2022,2022,12,"1041,25",299162,"0,08148762209"
Встреча Меркель и Путина 2019,12/9/2019,7479,P,1/6/2020,2020,-4,"3580,75",9855,"0,7589041096"
Встреча Меркель и Путина 2019,12/16/2019,3181,P,1/6/2020,2020,-3,"3580,75",9855,"0,3227803146"
Встреча Меркель и Путина 2019,12/23/2019,1449,P,1/6/2020,2020,-2,"3580,75",9855,"0,1470319635"
Встреча Меркель и Путина 2019,12/30/2019,2214,P,1/6/2020,2020,-1,"3580,75",9855,"0,2246575342"
Встреча Меркель и Путина 2019,1/6/2020,9855,P,1/6/2020,2020,0,"3580,75",9855,1
Встреча Меркель и Путина 2019,1/13/2020,5062,P,1/6/2020,2020,1,"3580,75",9855,"0,5136478945"
Встреча Меркель и Путина 2019,1/20/2020,3910,P,1/6/2020,2020,2,"3580,75",9855,"0,3967529173"
Встреча Меркель и Путина 2019,1/27/2020,2413,P,1/6/2020,2020,3,"3580,75",9855,"0,2448503298"
Встреча Меркель и Путина 2019,2/3/2020,1460,P,1/6/2020,2020,4,"3580,75",9855,"0,1481481481"
Встреча Меркель и Путина 2019,2/10/2020,1445,P,1/6/2020,2020,5,"3580,75",9855,"0,1466260781"
Встреча Меркель и Путина 2019,2/17/2020,1658,P,1/6/2020,2020,6,"3580,75",9855,"0,1682394723"
Встреча Меркель и Путина 2019,2/24/2020,1156,P,1/6/2020,2020,7,"3580,75",9855,"0,1173008625"
Встреча Меркель и Путина 2019,3/2/2020,1426,P,1/6/2020,2020,8,"3580,75",9855,"0,1446981228"
Встреча Меркель и Путина 2019,3/9/2020,1731,P,1/6/2020,2020,9,"3580,75",9855,"0,1756468798"
Встреча Меркель и Путина 2019,3/16/2020,1787,P,1/6/2020,2020,10,"3580,75",9855,"0,1813292745"
Встреча Меркель и Путина 2019,3/23/2020,1787,P,1/6/2020,2020,11,"3580,75",9855,"0,1813292745"
Встреча Меркель и Путина 2019,3/30/2020,1583,P,1/6/2020,2020,12,"3580,75",9855,"0,1606291223"
Встреча Путина и Трампа на Аляске,7/14/2025,120264,W,8/11/2025,2025,-4,"236922,5",3219844,"0,03735087787"
Встреча Путина и Трампа на Аляске,7/21/2025,112540,W,8/11/2025,2025,-3,"236922,5",3219844,"0,03495200389"
Встреча Путина и Трампа на Аляске,7/28/2025,136822,W,8/11/2025,2025,-2,"236922,5",3219844,"0,04249336303"
Встреча Путина и Трампа на Аляске,8/4/2025,578064,W,8/11/2025,2025,-1,"236922,5",3219844,"0,1795316792"
Встреча Путина и Трампа на Аляске,8/11/2025,3219844,W,8/11/2025,2025,0,"236922,5",3219844,1
Встреча Путина и Трампа на Аляске,8/18/2025,424739,W,8/11/2025,2025,1,"236922,5",3219844,"0,1319129126"
Встреча Путина и Трампа на Аляске,8/25/2025,166432,W,8/11/2025,2025,2,"236922,5",3219844,"0,05168946073"
Встреча Путина и Трампа на Аляске,9/1/2025,135585,W,8/11/2025,2025,3,"236922,5",3219844,"0,04210918293"
Встреча Путина и Трампа на Аляске,9/8/2025,131552,W,8/11/2025,2025,4,"236922,5",3219844,"0,04085663777"
Встреча Путина и Трампа на Аляске,9/15/2025,133235,W,8/11/2025,2025,5,"236922,5",3219844,"0,04137933391"
Встреча Путина и Трампа на Аляске,9/22/2025,138604,W,8/11/2025,2025,6,"236922,5",3219844,"0,04304680599"
Встреча Путина и Трампа на Аляске,9/29/2025,140458,W,8/11/2025,2025,7,"236922,5",3219844,"0,04362261029"
Встреча Путина и Трампа на Аляске,10/6/2025,143401,W,8/11/2025,2025,8,"236922,5",3219844,"0,04453662972"
Встреча Путина и Трампа на Аляске,10/13/2025,186280,W,8/11/2025,2025,9,"236922,5",3219844,"0,05785373453"
Встреча Путина и Трампа на Аляске,10/20/2025,154060,W,8/11/2025,2025,10,"236922,5",3219844,"0,04784703855"
Встреча Путина и Трампа на Аляске,10/27/2025,144537,W,8/11/2025,2025,11,"236922,5",3219844,"0,04488944185"
Встреча Путина и Трампа на Аляске,11/3/2025,149885,W,8/11/2025,2025,12,"236922,5",3219844,"0,04655039188"
Вступление Швеции и Финляндии в НАТО,3/13/2023,1847905,P,4/10/2023,2023,-4,"2018257,25",6871589,"0,2689196051"
Вступление Швеции и Финляндии в НАТО,3/20/2023,1898068,P,4/10/2023,2023,-3,"2018257,25",6871589,"0,2762196633"
Вступление Швеции и Финляндии в НАТО,3/27/2023,2044806,P,4/10/2023,2023,-2,"2018257,25",6871589,"0,2975739672"
Вступление Швеции и Финляндии в НАТО,4/3/2023,2282250,P,4/10/2023,2023,-1,"2018257,25",6871589,"0,3321284204"
Вступление Швеции и Финляндии в НАТО,4/10/2023,6871589,P,4/10/2023,2023,0,"2018257,25",6871589,1
Вступление Швеции и Финляндии в НАТО,4/17/2023,2077918,P,4/10/2023,2023,1,"2018257,25",6871589,"0,3023926489"
Вступление Швеции и Финляндии в НАТО,4/24/2023,1696506,P,4/10/2023,2023,2,"2018257,25",6871589,"0,246887001"
Вступление Швеции и Финляндии в НАТО,5/1/2023,1624820,P,4/10/2023,2023,3,"2018257,25",6871589,"0,2364547705"
Вступление Швеции и Финляндии в НАТО,5/8/2023,1626259,P,4/10/2023,2023,4,"2018257,25",6871589,"0,2366641835"
Вступление Швеции и Финляндии в НАТО,5/15/2023,1582706,P,4/10/2023,2023,5,"2018257,25",6871589,"0,230326057"
Вступление Швеции и Финляндии в НАТО,5/22/2023,1571965,P,4/10/2023,2023,6,"2018257,25",6871589,"0,2287629542"
Вступление Швеции и Финляндии в НАТО,5/29/2023,1574271,P,4/10/2023,2023,7,"2018257,25",6871589,"0,2290985389"
Вступление Швеции и Финляндии в НАТО,6/5/2023,1498153,P,4/10/2023,2023,8,"2018257,25",6871589,"0,2180213339"
Вступление Швеции и Финляндии в НАТО,6/12/2023,1480314,P,4/10/2023,2023,9,"2018257,25",6871589,"0,2154252823"
Вступление Швеции и Финляндии в НАТО,6/19/2023,1439461,P,4/10/2023,2023,10,"2018257,25",6871589,"0,209480078"
Вступление Швеции и Финляндии в НАТО,6/26/2023,1440398,P,4/10/2023,2023,11,"2018257,25",6871589,"0,2096164366"
Вступление Швеции и Финляндии в НАТО,7/3/2023,1344049,P,4/10/2023,2023,12,"2018257,25",6871589,"0,19559508"
Вторжение в Суджу,7/8/2024,38150,W,8/5/2024,2024,-4,"29308,75",1931647,"0,01974998538"
Вторжение в Суджу,7/15/2024,26689,W,8/5/2024,2024,-3,"29308,75",1931647,"0,01381670668"
Вторжение в Суджу,7/22/2024,25628,W,8/5/2024,2024,-2,"29308,75",1931647,"0,01326743447"
Вторжение в Суджу,7/29/2024,26768,W,8/5/2024,2024,-1,"29308,75",1931647,"0,01385760442"
Вторжение в Суджу,8/5/2024,1931647,W,8/5/2024,2024,0,"29308,75",1931647,1
Вторжение в Суджу,8/12/2024,652296,W,8/5/2024,2024,1,"29308,75",1931647,"0,3376890291"
Вторжение в Суджу,8/19/2024,268443,W,8/5/2024,2024,2,"29308,75",1931647,"0,1389710439"
Вторжение в Суджу,8/26/2024,145712,W,8/5/2024,2024,3,"29308,75",1931647,"0,07543407258"
Вторжение в Суджу,9/2/2024,97335,W,8/5/2024,2024,4,"29308,75",1931647,"0,05038964159"
Вторжение в Суджу,9/9/2024,84429,W,8/5/2024,2024,5,"29308,75",1931647,"0,0437082966"
Вторжение в Суджу,9/16/2024,86960,W,8/5/2024,2024,6,"29308,75",1931647,"0,04501857741"
Вторжение в Суджу,9/23/2024,90243,W,8/5/2024,2024,7,"29308,75",1931647,"0,04671816331"
Вторжение в Суджу,9/30/2024,65917,W,8/5/2024,2024,8,"29308,75",1931647,"0,03412476503"
Вторжение в Суджу,10/7/2024,76200,W,8/5/2024,2024,9,"29308,75",1931647,"0,03944820146"
Вторжение в Суджу,10/14/2024,75112,W,8/5/2024,2024,10,"29308,75",1931647,"0,03888495155"
Вторжение в Суджу,10/21/2024,69714,W,8/5/2024,2024,11,"29308,75",1931647,"0,0360904451"
Вторжение в Суджу,10/28/2024,62773,W,8/5/2024,2024,12,"29308,75",1931647,"0,03249713845"
Выборы в ГД 2021,8/23/2021,383544,P,9/20/2021,2021,-4,1358266,8780595,"0,04368086673"
Выборы в ГД 2021,8/30/2021,456803,P,9/20/2021,2021,-3,1358266,8780595,"0,05202415098"
Выборы в ГД 2021,9/6/2021,614098,P,9/20/2021,2021,-2,1358266,8780595,"0,06993808506"
Выборы в ГД 2021,9/13/2021,3978619,P,9/20/2021,2021,-1,1358266,8780595,"0,4531149654"
Выборы в ГД 2021,9/20/2021,8780595,P,9/20/2021,2021,0,1358266,8780595,1
Выборы в ГД 2021,9/27/2021,269976,P,9/20/2021,2021,1,1358266,8780595,"0,0307468913"
Выборы в ГД 2021,10/4/2021,105295,P,9/20/2021,2021,2,1358266,8780595,"0,01199178416"
Выборы в ГД 2021,10/11/2021,78414,P,9/20/2021,2021,3,1358266,8780595,"0,008930374308"
Выборы в ГД 2021,10/18/2021,64340,P,9/20/2021,2021,4,1358266,8780595,"0,007327521654"
Выборы в ГД 2021,10/25/2021,63327,P,9/20/2021,2021,5,1358266,8780595,"0,007212153618"
Выборы в ГД 2021,11/1/2021,44767,P,9/20/2021,2021,6,1358266,8780595,"0,005098401646"
Выборы в ГД 2021,11/8/2021,47874,P,9/20/2021,2021,7,1358266,8780595,"0,005452250104"
Выборы в ГД 2021,11/15/2021,47840,P,9/20/2021,2021,8,1358266,8780595,"0,005448377929"
Выборы в ГД 2021,11/22/2021,47354,P,9/20/2021,2021,9,1358266,8780595,"0,005393028605"
