event,week,queries,main_topic
Биткоин пробил рекорд,01.02.2021,668675,E
Биткоин пробил рекорд,08.02.2021,1135992,E
Биткоин пробил рекорд,15.02.2021,1135645,E
Биткоин пробил рекорд,22.02.2021,1274992,E
Биткоин пробил рекорд,01.03.2021,819851,E
Биткоин пробил рекорд,08.03.2021,856727,E
Биткоин пробил рекорд,15.03.2021,773244,E
Биткоин пробил рекорд,22.03.2021,750348,E
Биткоин пробил рекорд,29.03.2021,673051,E
Биткоин пробил рекорд,05.04.2021,634137,E
Биткоин пробил рекорд,12.04.2021,751958,E
Биткоин пробил рекорд,19.04.2021,905976,E
Биткоин пробил рекорд,26.04.2021,722345,E
Биткоин пробил рекорд,03.05.2021,615349,E
Биткоин пробил рекорд,10.05.2021,876955,E
Биткоин пробил рекорд,17.05.2021,1710619,E
Биткоин пробил рекорд,24.05.2021,1147882,E
Биткоин пробил рекорд,31.05.2021,881317,E
Биткоин пробил рекорд,07.06.2021,940392,E
Биткоин пробил рекорд,14.06.2021,773357,E
Биткоин пробил рекорд,21.06.2021,819124,E
Биткоин пробил рекорд,28.06.2021,673632,E
Биткоин пробил рекорд,05.07.2021,577769,E
Биткоин пробил рекорд,12.07.2021,537819,E
Биткоин пробил рекорд,19.07.2021,604336,E
Биткоин пробил рекорд,26.07.2021,727703,E
Биткоин пробил рекорд,02.08.2021,631305,E
Биткоин пробил рекорд,09.08.2021,643387,E
Биткоин пробил рекорд,16.08.2021,588270,E
Биткоин пробил рекорд,23.08.2021,584654,E
Биткоин пробил рекорд,30.08.2021,518663,E
Биткоин пробил рекорд,06.09.2021,604430,E
Биткоин пробил рекорд,13.09.2021,520342,E
Биткоин пробил рекорд,20.09.2021,593818,E
Биткоин пробил рекорд,27.09.2021,504719,E
Биткоин пробил рекорд,04.10.2021,567408,E
Биткоин пробил рекорд,11.10.2021,594317,E
Биткоин пробил рекорд,18.10.2021,722056,E
Биткоин пробил рекорд,25.10.2021,576312,E
Объявление нерабочих дней в России,08.02.2021,24795,P
Объявление нерабочих дней в России,15.02.2021,35909,P
Объявление нерабочих дней в России,22.02.2021,24585,P
Объявление нерабочих дней в России,01.03.2021,27748,P
Объявление нерабочих дней в России,08.03.2021,17516,P
Объявление нерабочих дней в России,15.03.2021,15297,P
Объявление нерабочих дней в России,22.03.2021,16105,P
Объявление нерабочих дней в России,29.03.2021,18794,P
Объявление нерабочих дней в России,05.04.2021,22498,P
Объявление нерабочих дней в России,12.04.2021,27239,P
Объявление нерабочих дней в России,19.04.2021,354088,P
Объявление нерабочих дней в России,26.04.2021,415827,P
Объявление нерабочих дней в России,03.05.2021,65137,P
Объявление нерабочих дней в России,10.05.2021,58017,P
Объявление нерабочих дней в России,17.05.2021,38702,P
Объявление нерабочих дней в России,24.05.2021,40773,P
Объявление нерабочих дней в России,31.05.2021,42295,P
Объявление нерабочих дней в России,07.06.2021,184720,P
Объявление нерабочих дней в России,14.06.2021,105522,P
Объявление нерабочих дней в России,21.06.2021,34444,P
Объявление нерабочих дней в России,28.06.2021,23016,P
Объявление нерабочих дней в России,05.07.2021,18882,P
Объявление нерабочих дней в России,12.07.2021,20791,P
Объявление нерабочих дней в России,19.07.2021,15362,P
Объявление нерабочих дней в России,26.07.2021,11663,P
Объявление нерабочих дней в России,02.08.2021,10267,P
Объявление нерабочих дней в России,09.08.2021,10215,P
Объявление нерабочих дней в России,16.08.2021,10669,P
Объявление нерабочих дней в России,23.08.2021,13975,P
Объявление нерабочих дней в России,30.08.2021,14513,P
Объявление нерабочих дней в России,06.09.2021,14476,P
Объявление нерабочих дней в России,13.09.2021,20008,P
Объявление нерабочих дней в России,20.09.2021,14377,P
Объявление нерабочих дней в России,27.09.2021,17201,P
Стрельба в Казани,08.02.2021,3576459,DIS
Стрельба в Казани,15.02.2021,3677303,DIS
Стрельба в Казани,22.02.2021,3452677,DIS
Стрельба в Казани,01.03.2021,3430765,DIS
Стрельба в Казани,08.03.2021,3399782,DIS
Стрельба в Казани,15.03.2021,3601948,DIS
Стрельба в Казани,22.03.2021,3617398,DIS
Стрельба в Казани,29.03.2021,3669401,DIS
Стрельба в Казани,05.04.2021,3804079,DIS
Стрельба в Казани,12.04.2021,3745064,DIS
Стрельба в Казани,19.04.2021,4120302,DIS
Стрельба в Казани,26.04.2021,3954246,DIS
Стрельба в Казани,03.05.2021,3686701,DIS
Стрельба в Казани,10.05.2021,13864623,DIS
Стрельба в Казани,17.05.2021,4658506,DIS
Стрельба в Казани,24.05.2021,4072752,DIS
Стрельба в Казани,31.05.2021,4140347,DIS
Стрельба в Казани,07.06.2021,4554440,DIS
Стрельба в Казани,14.06.2021,4064049,DIS
Стрельба в Казани,21.06.2021,4228818,DIS
Стрельба в Казани,28.06.2021,4404163,DIS
Стрельба в Казани,05.07.2021,4197741,DIS
Стрельба в Казани,12.07.2021,4226217,DIS
Стрельба в Казани,19.07.2021,4390769,DIS
Стрельба в Казани,26.07.2021,4261186,DIS
Стрельба в Казани,02.08.2021,4399182,DIS
Стрельба в Казани,09.08.2021,4512234,DIS
Стрельба в Казани,16.08.2021,4580705,DIS
Стрельба в Казани,23.08.2021,4543234,DIS
Стрельба в Казани,30.08.2021,4411650,DIS
Стрельба в Казани,06.09.2021,4100193,DIS
Стрельба в Казани,13.09.2021,4139071,DIS
Стрельба в Казани,20.09.2021,4246337,DIS
Стрельба в Казани,27.09.2021,3864389,DIS
Выступление Илона Маска в России,15.03.2021,8,E
Выступление Илона Маска в России,22.03.2021,13,E
Выступление Илона Маска в России,29.03.2021,0,E
Выступление Илона Маска в России,05.04.2021,8,E
Выступление Илона Маска в России,12.04.2021,10,E
Выступление Илона Маска в России,19.04.2021,0,E
Выступление Илона Маска в России,26.04.2021,26,E
Выступление Илона Маска в России,03.05.2021,1159,E
Выступление Илона Маска в России,10.05.2021,66,E
Выступление Илона Маска в России,17.05.2021,500,E
Выступление Илона Маска в России,24.05.2021,145,E
Выступление Илона Маска в России,31.05.2021,41,E
Выступление Илона Маска в России,07.06.2021,19,E
Выступление Илона Маска в России,14.06.2021,8,E
Выступление Илона Маска в России,21.06.2021,6,E
Выступление Илона Маска в России,28.06.2021,24,E
Выступление Илона Маска в России,05.07.2021,15,E
Выступление Илона Маска в России,12.07.2021,9,E
Выступление Илона Маска в России,19.07.2021,204,E
Выступление Илона Маска в России,26.07.2021,20,E
Выступление Илона Маска в России,02.08.2021,17,E
Выступление Илона Маска в России,09.08.2021,10,E
Выступление Илона Маска в России,16.08.2021,11,E
Выступление Илона Маска в России,23.08.2021,15,E
Выступление Илона Маска в России,30.08.2021,21,E
Выступление Илона Маска в России,06.09.2021,18,E
Выступление Илона Маска в России,13.09.2021,16,E
Выступление Илона Маска в России,20.09.2021,6,E
Выступление Илона Маска в России,27.09.2021,16,E
Выступление Илона Маска в России,04.10.2021,12,E
Выступление Илона Маска в России,11.10.2021,24,E
Выступление Илона Маска в России,18.10.2021,5,E
Выступление Илона Маска в России,25.10.2021,14,E
Израильско-палестинский кризис 2021,08.03.2021,1056,W
Израильско-палестинский кризис 2021,15.03.2021,1078,W
Израильско-палестинский кризис 2021,22.03.2021,1021,W
Израильско-палестинский кризис 2021,29.03.2021,1230,W
Израильско-палестинский кризис 2021,05.04.2021,1316,W
Израильско-палестинский кризис 2021,12.04.2021,1231,W
Израильско-палестинский кризис 2021,19.04.2021,1489,W
Израильско-палестинский кризис 2021,26.04.2021,1357,W
Израильско-палестинский кризис 2021,03.05.2021,2092,W
Израильско-палестинский кризис 2021,10.05.2021,166803,W
Израильско-палестинский кризис 2021,17.05.2021,69559,W
Израильско-палестинский кризис 2021,24.05.2021,11675,W
Израильско-палестинский кризис 2021,31.05.2021,5244,W
